type,id,bnf_code,nm
amp,23949111000001102,0301020I0AAAFAF,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (DE Pharmaceuticals)
vmp,320346000,0301020I0AAAFAF,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials
vmp,36049211000001106,0301020I0AAAGAG,Ipratropium bromide 20micrograms/dose breath actuated inhaler
vmp,320340006,0301020I0AAAHAH,Ipratropium bromide 40microgram inhalation powder capsules with device
vmp,320339009,0301020I0AAAIAI,Ipratropium bromide 40microgram inhalation powder capsules
amp,27872911000001109,0301020I0AAANAN,Ipratropium bromide 20micrograms/dose inhaler CFC free (A A H Pharmaceuticals Ltd)
vmp,414538008,0301020I0AAANAN,Ipratropium bromide 20micrograms/dose inhaler CFC free
amp,24011000001103,0301020I0BBAAAA,Atrovent 20micrograms/dose inhaler (Boehringer Ingelheim Ltd)
amp,3222411000001102,0301020I0BBACAC,Atrovent 500micrograms/2ml nebuliser liquid UDVs (Boehringer Ingelheim Ltd)
amp,347611000001103,0301020I0BBADAD,Atrovent Forte 40micrograms/dose inhaler (Boehringer Ingelheim Ltd)
amp,3226411000001101,0301020I0BBAFAF,Atrovent 250micrograms/1ml nebuliser liquid UDVs (Boehringer Ingelheim Ltd)
amp,351411000001106,0301020I0BBAGAG,Atrovent 20micrograms/dose Autohaler (Boehringer Ingelheim Ltd)
amp,3238911000001106,0301020I0BBAHAH,Atrovent 40microgram Aerocaps with Aerohaler (Boehringer Ingelheim Ltd)
amp,3235911000001100,0301020I0BBAIAI,Atrovent 40microgram Aerocaps (Boehringer Ingelheim Ltd)
amp,7389911000001105,0301020I0BBAJAN,Atrovent 20micrograms/dose inhaler CFC free (Boehringer Ingelheim Ltd)
amp,3227211000001103,0301020I0BEAAAF,Ipratropium 250micrograms/1ml nebuliser liquid Steri-Neb unit dose vials (Teva UK Ltd)
amp,3223111000001101,0301020I0BEABAC,Ipratropium 500micrograms/2ml nebuliser liquid Steri-Neb unit dose vials (Teva UK Ltd)
amp,3225811000001107,0301020I0BFAAAF,Tropiovent 250micrograms/1ml nebuliser liquid unit dose Steripoule vials (Ashbourne Pharmaceuticals Ltd)
amp,3221911000001104,0301020I0BFABAC,Tropiovent 500micrograms/2ml nebuliser liquid unit dose Steripoule vials (Ashbourne Pharmaceuticals Ltd)
amp,3227011000001108,0301020I0BGAAAF,Respontin 250micrograms/1ml Nebules (GlaxoSmithKline UK Ltd)
amp,3222911000001105,0301020I0BGABAC,Respontin 500micrograms/2ml Nebules (GlaxoSmithKline UK Ltd)
amp,9039611000001103,0301020I0BHAAAF,Ipratropium 250micrograms/1ml nebuliser liquid unit dose Steripoule vials (Galen Ltd)
amp,9039811000001104,0301020I0BHABAC,Ipratropium 500micrograms/2ml nebuliser liquid unit dose Steripoule vials (Galen Ltd)
amp,34954811000001109,0301020I0BIAAAN,Inhalvent 20micrograms/dose inhaler (Alissa Healthcare Research Ltd)
amp,37842911000001109,0301020I0BJAAAN,Ipravent 20micrograms/dose inhaler CFC free (Cipla EU Ltd)
vmp,36022911000001105,0301020P0AAAAAA,Oxitropium bromide 100micrograms/dose inhaler
vmp,36022811000001100,0301020P0AAABAB,Oxitropium bromide 100micrograms/dose breath actuated inhaler
amp,2944211000001101,0301020P0BBAAAA,Oxivent 100micrograms/dose inhaler (Boehringer Ingelheim Ltd)
amp,2947411000001107,0301020P0BBABAB,Oxivent 100micrograms/dose Autohaler (Boehringer Ingelheim Ltd)
vmp,9479011000001103,0301020Q0AAAAAA,Tiotropium bromide 18microgram inhalation powder capsules with device
vmp,9478911000001107,0301020Q0AAABAB,Tiotropium bromide 18microgram inhalation powder capsules
vmp,12197411000001102,0301020Q0AAACAC,Tiotropium bromide 2.5micrograms/dose solution for inhalation cartridge with device CFC free
vmp,33596311000001107,0301020Q0AAADAD,Tiotropium bromide 10microgram inhalation powder capsules with device
vmp,37692711000001105,0301020Q0AAAEAE,Tiotropium bromide 2.5micrograms/dose inhalation solution cartridge CFC free
amp,3378211000001106,0301020Q0BBAAAA,Spiriva 18microgram inhalation powder capsules with HandiHaler (Boehringer Ingelheim Ltd)
amp,3380011000001106,0301020Q0BBABAB,Spiriva 18microgram inhalation powder capsules (Boehringer Ingelheim Ltd)
amp,12146911000001103,0301020Q0BBACAC,Spiriva Respimat 2.5micrograms/dose inhalation solution cartridge with device (Boehringer Ingelheim Ltd)
amp,37677711000001102,0301020Q0BBADAE,Spiriva Respimat 2.5micrograms/dose inhalation solution refill cartridge (Boehringer Ingelheim Ltd)
amp,33594911000001100,0301020Q0BCAAAD,Braltus 10microgram inhalation powder capsules with Zonda inhaler (Teva UK Ltd)
vmp,703924000,0301020R0AAAAAA,Aclidinium bromide 375micrograms/dose dry powder inhaler
amp,20985511000001101,0301020R0BBAAAA,Eklira 322micrograms/dose Genuair (AstraZeneca UK Ltd)
vmp,21496211000001102,0301020S0AAAAAA,Glycopyrronium bromide 55microgram inhalation powder capsules with device
amp,21495411000001107,0301020S0BBAAAA,Seebri Breezhaler 44microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd)
vmp,27890611000001109,0301020T0AAAAAA,Umeclidinium bromide 65micrograms/dose dry powder inhaler
amp,27567911000001101,0301020T0BBAAAA,Incruse Ellipta 55micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd)
amp,3175711000001102,0302000C0AAAAAA,Beclometasone 50micrograms/dose inhaler (A A H Pharmaceuticals Ltd)
amp,3175911000001100,0302000C0AAAAAA,Beclometasone 50micrograms/dose inhaler (Mylan)
amp,3176711000001105,0302000C0AAAAAA,Beclometasone 50micrograms/dose inhaler (Kent Pharmaceuticals Ltd)
amp,3177111000001107,0302000C0AAAAAA,Beclometasone 50micrograms/dose inhaler (Alliance Healthcare (Distribution) Ltd)
amp,4773611000001100,0302000C0AAAAAA,Beclometasone 50micrograms/dose inhaler (Teva UK Ltd)
amp,11400011000001108,0302000C0AAAAAA,Beclometasone 50micrograms/dose inhaler (Almus Pharmaceuticals Ltd)
amp,17793411000001101,0302000C0AAAAAA,Beclometasone 50micrograms/dose inhaler (Phoenix Healthcare Distribution Ltd)
vmp,35909511000001107,0302000C0AAAAAA,Beclometasone 50micrograms/dose inhaler
amp,3178211000001102,0302000C0AAABAB,Beclometasone 100micrograms/dose inhaler (A A H Pharmaceuticals Ltd)
amp,3178411000001103,0302000C0AAABAB,Beclometasone 100micrograms/dose inhaler (Mylan)
amp,3179011000001102,0302000C0AAABAB,Beclometasone 100micrograms/dose inhaler (Alliance Healthcare (Distribution) Ltd)
amp,4773811000001101,0302000C0AAABAB,Beclometasone 100micrograms/dose inhaler (Teva UK Ltd)
amp,7379111000001102,0302000C0AAABAB,Beclometasone 100micrograms/dose inhaler (Kent Pharmaceuticals Ltd)
amp,11400511000001100,0302000C0AAABAB,Beclometasone 100micrograms/dose inhaler (Almus Pharmaceuticals Ltd)
amp,17794111000001108,0302000C0AAABAB,Beclometasone 100micrograms/dose inhaler (Phoenix Healthcare Distribution Ltd)
vmp,320537007,0302000C0AAABAB,Beclometasone 100micrograms/dose inhaler
amp,3179811000001108,0302000C0AAACAC,Beclometasone 250micrograms/dose inhaler (A A H Pharmaceuticals Ltd)
amp,3180011000001102,0302000C0AAACAC,Beclometasone 250micrograms/dose inhaler (Mylan)
amp,3180911000001103,0302000C0AAACAC,Beclometasone 250micrograms/dose inhaler (Alliance Healthcare (Distribution) Ltd)
amp,4774011000001109,0302000C0AAACAC,Beclometasone 250micrograms/dose inhaler (Teva UK Ltd)
amp,7379311000001100,0302000C0AAACAC,Beclometasone 250micrograms/dose inhaler (Kent Pharmaceuticals Ltd)
amp,11400811000001102,0302000C0AAACAC,Beclometasone 250micrograms/dose inhaler (Almus Pharmaceuticals Ltd)
amp,17833911000001100,0302000C0AAACAC,Beclometasone 250micrograms/dose inhaler (Phoenix Healthcare Distribution Ltd)
vmp,35908811000001103,0302000C0AAACAC,Beclometasone 250micrograms/dose inhaler
vmp,320534000,0302000C0AAAEAE,Beclometasone 100microgram inhalation powder capsules
vmp,320535004,0302000C0AAAFAF,Beclometasone 200microgram inhalation powder capsules
vmp,35907711000001105,0302000C0AAAGAG,Beclometasone 100microgram inhalation powder blisters with device
vmp,35908311000001107,0302000C0AAAHAH,Beclometasone 200microgram inhalation powder blisters with device
vmp,320520000,0302000C0AAAIAI,Beclometasone 400microgram inhalation powder capsules
vmp,35909011000001104,0302000C0AAAJAJ,Beclometasone 400microgram inhalation powder blisters with device
vmp,35908211000001104,0302000C0AAAKAK,Beclometasone 200microgram inhalation powder blisters
vmp,35907611000001101,0302000C0AAALAL,Beclometasone 100microgram inhalation powder blisters
vmp,35936211000001105,0302000C0AAANAN,Salbutamol 100micrograms/dose / Beclometasone 50micrograms/dose inhaler
vmp,320543009,0302000C0AAAPAP,Salbutamol 400microgram / Beclometasone 200microgram inhalation powder capsules
vmp,35908911000001108,0302000C0AAAQAQ,Beclometasone 400microgram inhalation powder blisters
amp,4332611000001107,0302000C0AAARAR,Beclometasone 200micrograms/dose inhaler (A A H Pharmaceuticals Ltd)
amp,15052211000001104,0302000C0AAARAR,Beclometasone 200micrograms/dose inhaler (Sigma Pharmaceuticals Plc)
vmp,35908511000001101,0302000C0AAARAR,Beclometasone 200micrograms/dose inhaler
vmp,35909211000001109,0302000C0AAASAS,Beclometasone 50micrograms/dose breath actuated inhaler
vmp,35907811000001102,0302000C0AAATAT,Beclometasone 100micrograms/dose breath actuated inhaler
vmp,35908611000001102,0302000C0AAAUAU,Beclometasone 250micrograms/dose breath actuated inhaler
vmp,35909611000001106,0302000C0AABEBE,Beclometasone 50micrograms/dose inhaler CFC free
vmp,35908111000001105,0302000C0AABFBF,Beclometasone 100micrograms/dose inhaler CFC free
vmp,35909311000001101,0302000C0AABGBG,Beclometasone 50micrograms/dose breath actuated inhaler CFC free
vmp,35907911000001107,0302000C0AABHBH,Beclometasone 100micrograms/dose breath actuated inhaler CFC free
vmp,35909411000001108,0302000C0AABIBI,Beclometasone 50micrograms/dose dry powder inhaler
vmp,35908011000001109,0302000C0AABJBJ,Beclometasone 100micrograms/dose dry powder inhaler
vmp,35908711000001106,0302000C0AABKBK,Beclometasone 250micrograms/dose dry powder inhaler
vmp,35369511000001103,0302000C0AABLBL,Salbutamol 200microgram / Beclometasone 100microgram inhalation powder capsules
vmp,35909111000001103,0302000C0AABSBS,Beclometasone 400micrograms/dose dry powder inhaler
vmp,35908411000001100,0302000C0AABUBU,Beclometasone 200micrograms/dose dry powder inhaler
vmp,10621011000001101,0302000C0AABVBV,Beclometasone 200micrograms/dose inhaler CFC free
vmp,10621111000001100,0302000C0AABWBW,Beclometasone 250micrograms/dose inhaler CFC free
vmp,12911011000001100,0302000C0AABXBX,Beclometasone 100micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free
vmp,26148711000001101,0302000C0AABYBY,Beclometasone 100micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler
vmp,31087411000001106,0302000C0AABZBZ,Beclometasone 200micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free
vmp,31087511000001105,0302000C0AACACA,Beclometasone 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler
amp,3180211000001107,0302000C0BBAAAC,Becloforte 250micrograms/dose inhaler (GlaxoSmithKline UK Ltd)
amp,3103211000001103,0302000C0BBACAJ,Becloforte 400microgram disks with Diskhaler (GlaxoSmithKline UK Ltd)
amp,3105311000001107,0302000C0BBADAQ,Becloforte 400microgram disks (GlaxoSmithKline UK Ltd)
amp,3190311000001103,0302000C0BCACAE,Becotide 100microgram Rotacaps (GlaxoSmithKline UK Ltd)
amp,3192111000001101,0302000C0BCADAF,Becotide 200microgram Rotacaps (GlaxoSmithKline UK Ltd)
amp,3194011000001108,0302000C0BCAGAI,Becotide 400microgram Rotacaps (GlaxoSmithKline UK Ltd)
amp,3178611000001100,0302000C0BCAHAB,Becotide 100 inhaler (GlaxoSmithKline UK Ltd)
amp,3176211000001103,0302000C0BCAIAA,Becotide 50 inhaler (GlaxoSmithKline UK Ltd)
amp,3179311000001104,0302000C0BCAQAR,Becotide 200 inhaler (GlaxoSmithKline UK Ltd)
amp,3292811000001106,0302000C0BDAAAN,Ventide inhaler (GlaxoSmithKline UK Ltd)
amp,3202211000001107,0302000C0BDABAP,Ventide Rotacaps (GlaxoSmithKline UK Ltd)
amp,3200511000001109,0302000C0BDACBL,Ventide Paediatric Rotacaps (GlaxoSmithKline UK Ltd)
amp,3604911000001105,0302000C0BEAAAS,AeroBec 50 Autohaler (Meda Pharmaceuticals Ltd)
amp,3182411000001107,0302000C0BEABAU,AeroBec Forte 250 Autohaler (Meda Pharmaceuticals Ltd)
amp,3181411000001102,0302000C0BEACAT,AeroBec 100 Autohaler (Meda Pharmaceuticals Ltd)
amp,3176411000001104,0302000C0BFAAAA,Beclazone 50 inhaler (Teva UK Ltd)
amp,3178811000001101,0302000C0BFABAB,Beclazone 100 inhaler (Teva UK Ltd)
amp,3180611000001109,0302000C0BFACAC,Beclazone 250 inhaler (Teva UK Ltd)
amp,3604611000001104,0302000C0BFADAS,Beclazone 50 Easi-Breathe inhaler (Teva UK Ltd)
amp,3181711000001108,0302000C0BFAEAT,Beclazone 100 Easi-Breathe inhaler (Teva UK Ltd)
amp,3182611000001105,0302000C0BFAFAU,Beclazone 250 Easi-Breathe inhaler (Teva UK Ltd)
amp,3179511000001105,0302000C0BFAGAR,Beclazone 200 inhaler (Teva UK Ltd)
amp,3175211000001109,0302000C0BGAAAA,Filair 50 inhaler (Meda Pharmaceuticals Ltd)
amp,3177911000001105,0302000C0BGABAB,Filair 100 inhaler (Meda Pharmaceuticals Ltd)
amp,4753511000001101,0302000C0BGACAC,Filair Forte 250micrograms/dose inhaler (Meda Pharmaceuticals Ltd)
amp,3088611000001100,0302000C0BHAAAG,Becodisks 100microgram with Diskhaler (GlaxoSmithKline UK Ltd)
amp,3086011000001108,0302000C0BHABAL,Becodisks 100microgram (GlaxoSmithKline UK Ltd)
amp,3096011000001109,0302000C0BHACAH,Becodisks 200microgram with Diskhaler (GlaxoSmithKline UK Ltd)
amp,3099811000001109,0302000C0BHADAK,Becodisks 200microgram (GlaxoSmithKline UK Ltd)
amp,3102211000001109,0302000C0BHAEAJ,Becodisks 400microgram with Diskhaler (GlaxoSmithKline UK Ltd)
amp,3104911000001109,0302000C0BHAFAQ,Becodisks 400microgram (GlaxoSmithKline UK Ltd)
amp,3111911000001108,0302000C0BIADBI,Asmabec 50 Clickhaler (Focus Pharmaceuticals Ltd)
amp,3112511000001109,0302000C0BIAEBJ,Asmabec 100 Clickhaler (Focus Pharmaceuticals Ltd)
amp,3174111000001102,0302000C0BIAFBK,Asmabec 250 Clickhaler (Focus Pharmaceuticals Ltd)
amp,3176811000001102,0302000C0BJAABE,Qvar 50 inhaler (Teva UK Ltd)
amp,3175611000001106,0302000C0BJABBF,Qvar 100 inhaler (Teva UK Ltd)
amp,3177411000001102,0302000C0BJACBG,Qvar 50 Autohaler (Teva UK Ltd)
amp,3177711000001108,0302000C0BJADBH,Qvar 100 Autohaler (Teva UK Ltd)
amp,8159511000001107,0302000C0BJAEBG,Qvar 50micrograms/dose Easi-Breathe inhaler (Teva UK Ltd)
amp,8159711000001102,0302000C0BJAFBH,Qvar 100micrograms/dose Easi-Breathe inhaler (Teva UK Ltd)
amp,3113411000001101,0302000C0BLAABM,Pulvinal Beclometasone Dipropionate 200micrograms/dose dry powder inhaler (Chiesi Ltd)
amp,3112911000001102,0302000C0BLABBN,Pulvinal Beclometasone Dipropionate 100micrograms/dose dry powder inhaler (Chiesi Ltd)
amp,3175111000001103,0302000C0BLACBP,Pulvinal Beclometasone Dipropionate 400micrograms/dose dry powder inhaler (Chiesi Ltd)
amp,3189711000001107,0302000C0BMAAAE,Beclometasone 100 Cyclocaps (Teva UK Ltd)
amp,3192611000001109,0302000C0BMABAF,Beclometasone 200 Cyclocaps (Teva UK Ltd)
amp,3194511000001100,0302000C0BMACAI,Beclometasone 400 Cyclocaps (Teva UK Ltd)
amp,9525111000001105,0302000C0BNAABU,Easyhaler Beclometasone 200micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)
amp,10617711000001103,0302000C0BPAABE,Clenil Modulite 50micrograms/dose inhaler (Chiesi Ltd)
amp,10618211000001109,0302000C0BPABBF,Clenil Modulite 100micrograms/dose inhaler (Chiesi Ltd)
amp,10619311000001107,0302000C0BPACBV,Clenil Modulite 200micrograms/dose inhaler (Chiesi Ltd)
amp,10619611000001102,0302000C0BPADBW,Clenil Modulite 250micrograms/dose inhaler (Chiesi Ltd)
amp,12906411000001100,0302000C0BQAABX,Fostair 100micrograms/dose / 6micrograms/dose inhaler (Chiesi Ltd)
amp,31063411000001101,0302000C0BQABBZ,Fostair 200micrograms/dose / 6micrograms/dose inhaler (Chiesi Ltd)
amp,26112111000001106,0302000C0BRAABY,Fostair NEXThaler 100micrograms/dose / 6micrograms/dose dry powder inhaler (Chiesi Ltd)
amp,31063111000001106,0302000C0BRABCA,Fostair NEXThaler 200micrograms/dose / 6micrograms/dose dry powder inhaler (Chiesi Ltd)
amp,35430111000001100,0302000C0BSAABE,Kelhale 50micrograms/dose inhaler (Cipla EU Ltd)
amp,35430311000001103,0302000C0BSABBF,Kelhale 100micrograms/dose inhaler (Cipla EU Ltd)
amp,36603211000001106,0302000C0BTAABE,Soprobec 50micrograms/dose inhaler (Glenmark Pharmaceuticals Europe Ltd)
amp,36603411000001105,0302000C0BTABBV,Soprobec 200micrograms/dose inhaler (Glenmark Pharmaceuticals Europe Ltd)
amp,36603611000001108,0302000C0BTACBF,Soprobec 100micrograms/dose inhaler (Glenmark Pharmaceuticals Europe Ltd)
amp,36603811000001107,0302000C0BTADBW,Soprobec 250micrograms/dose inhaler (Glenmark Pharmaceuticals Europe Ltd)
vmp,35912811000001103,0302000K0AAAAAA,Budesonide 50micrograms/dose inhaler
vmp,35912511000001101,0302000K0AAADAD,Budesonide 200micrograms/dose inhaler
vmp,35912411000001100,0302000K0AAAGAG,Budesonide 200micrograms/dose dry powder inhaler
vmp,35912711000001106,0302000K0AAAHAH,Budesonide 400micrograms/dose dry powder inhaler
amp,10273211000001108,0302000K0AAAIAI,Budesonide 1mg/2ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd)
amp,10274211000001106,0302000K0AAAIAI,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Teva UK Ltd)
amp,10326711000001104,0302000K0AAAIAI,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Kent Pharmaceuticals Ltd)
amp,10347911000001102,0302000K0AAAIAI,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Alliance Healthcare (Distribution) Ltd)
amp,10453211000001107,0302000K0AAAIAI,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Arrow Generics Ltd)
amp,11005711000001109,0302000K0AAAIAI,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Actavis UK Ltd)
amp,15060511000001109,0302000K0AAAIAI,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Sigma Pharmaceuticals Plc)
amp,17810011000001102,0302000K0AAAIAI,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Phoenix Healthcare Distribution Ltd)
amp,18507211000001101,0302000K0AAAIAI,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Almus Pharmaceuticals Ltd)
amp,21804611000001101,0302000K0AAAIAI,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Waymade Healthcare Plc)
amp,22622611000001108,0302000K0AAAIAI,Budesonide 1mg/2ml nebuliser liquid unit dose vials (DE Pharmaceuticals)
amp,30004511000001108,0302000K0AAAIAI,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Mawdsley-Brooks & Company Ltd)
vmp,3654611000001109,0302000K0AAAIAI,Budesonide 1mg/2ml nebuliser liquid unit dose vials
amp,10272811000001101,0302000K0AAAJAJ,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd)
amp,10273611000001105,0302000K0AAAJAJ,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Teva UK Ltd)
amp,10326511000001109,0302000K0AAAJAJ,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Kent Pharmaceuticals Ltd)
amp,10347711000001104,0302000K0AAAJAJ,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Alliance Healthcare (Distribution) Ltd)
amp,10453011000001102,0302000K0AAAJAJ,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Arrow Generics Ltd)
amp,11005511000001104,0302000K0AAAJAJ,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Actavis UK Ltd)
amp,17809311000001106,0302000K0AAAJAJ,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Phoenix Healthcare Distribution Ltd)
amp,18507011000001106,0302000K0AAAJAJ,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Almus Pharmaceuticals Ltd)
amp,21804411000001104,0302000K0AAAJAJ,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Waymade Healthcare Plc)
amp,22622411000001105,0302000K0AAAJAJ,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (DE Pharmaceuticals)
amp,29775411000001101,0302000K0AAAJAJ,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Sigma Pharmaceuticals Plc)
amp,30004311000001102,0302000K0AAAJAJ,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Mawdsley-Brooks & Company Ltd)
vmp,3654511000001105,0302000K0AAAJAJ,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials
vmp,35912111000001105,0302000K0AAAKAK,Budesonide 100micrograms/dose dry powder inhaler
vmp,35912011000001109,0302000K0AAALAL,Budesonide 100micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler
vmp,134498003,0302000K0AAAMAM,Budesonide 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler
vmp,3432911000001109,0302000K0AAARAR,Budesonide 200microgram inhalation powder capsules
vmp,3433011000001101,0302000K0AAASAS,Budesonide 400microgram inhalation powder capsules
vmp,4864911000001104,0302000K0AAATAT,Budesonide 200micrograms/dose inhaler with spacer
vmp,4378111000001103,0302000K0AAAUAU,Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler
vmp,8024611000001102,0302000K0AAAVAV,Budesonide 200micrograms/dose dry powder inhalation cartridge with device
vmp,9117811000001107,0302000K0AAAWAW,Budesonide 200micrograms/dose dry powder inhalation cartridge
vmp,14959511000001107,0302000K0AAAZAZ,Budesonide 100micrograms/dose inhaler CFC free
vmp,15374611000001106,0302000K0AABABA,Budesonide 200micrograms/dose inhaler CFC free
vmp,32960711000001105,0302000K0AABBBB,Budesonide 200micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free
amp,2924111000001109,0302000K0BBADAD,Pulmicort 200micrograms/dose inhaler (AstraZeneca UK Ltd)
amp,3240911000001108,0302000K0BBAEAA,Pulmicort LS 50micrograms/dose inhaler (AstraZeneca UK Ltd)
amp,3636511000001103,0302000K0BBAGAI,Pulmicort 1mg Respules (AstraZeneca UK Ltd)
amp,3112411000001105,0302000K0BBAHAG,Pulmicort 200 Turbohaler (AstraZeneca UK Ltd)
amp,3228711000001106,0302000K0BBAIAH,Pulmicort 400 Turbohaler (AstraZeneca UK Ltd)
amp,3635411000001106,0302000K0BBAJAJ,Pulmicort 0.5mg Respules (AstraZeneca UK Ltd)
amp,3113111000001106,0302000K0BBAKAK,Pulmicort 100 Turbohaler (AstraZeneca UK Ltd)
amp,4860811000001104,0302000K0BBALAT,Pulmicort 200micrograms/dose inhaler with Nebuchamber (AstraZeneca UK Ltd)
amp,14951111000001102,0302000K0BBAMAZ,Pulmicort 100micrograms/dose inhaler CFC free (AstraZeneca UK Ltd)
amp,15358411000001102,0302000K0BBANBA,Pulmicort 200micrograms/dose inhaler CFC free (AstraZeneca UK Ltd)
amp,3294211000001101,0302000K0BDAAAL,Symbicort 100/6 Turbohaler (AstraZeneca UK Ltd)
amp,3294611000001104,0302000K0BDABAM,Symbicort 200/6 Turbohaler (AstraZeneca UK Ltd)
amp,4373811000001100,0302000K0BDACAU,Symbicort 400/12 Turbohaler (AstraZeneca UK Ltd)
amp,32926011000001100,0302000K0BDADBB,Symbicort 200micrograms/dose / 6micrograms/dose pressurised inhaler (AstraZeneca UK Ltd)
amp,3197211000001105,0302000K0BEAAAR,Budesonide 200 Cyclocaps (Teva UK Ltd)
amp,3198411000001108,0302000K0BEABAS,Budesonide 400 Cyclocaps (Teva UK Ltd)
amp,8031811000001102,0302000K0BFAAAV,Budelin Novolizer 200micrograms/dose inhalation powder (Mylan)
amp,9111811000001100,0302000K0BFABAC,Budelin Novolizer 200micrograms/dose inhalation powder refill (Mylan)
amp,10073911000001106,0302000K0BGAAAK,Easyhaler Budesonide 100micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)
amp,10074611000001102,0302000K0BGABAX,Easyhaler Budesonide 200micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)
amp,10074411000001100,0302000K0BGACAY,Easyhaler Budesonide 400micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)
amp,25254111000001105,0302000K0BHAAAM,DuoResp Spiromax 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (Teva UK Ltd)
amp,25254711000001106,0302000K0BHABAU,DuoResp Spiromax 320micrograms/dose / 9micrograms/dose dry powder inhaler (Teva UK Ltd)
amp,34812111000001106,0302000K0BIAAAU,Fobumix Easyhaler 320micrograms/dose / 9micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)
amp,34950311000001108,0302000K0BIABBC,Fobumix Easyhaler 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)
amp,34950611000001103,0302000K0BIADAL,Fobumix Easyhaler 80micrograms/dose / 4.5micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)
vmp,36059911000001104,0302000N0AAAAAA,Fluticasone propionate 50microgram inhalation powder blisters with device
vmp,36059811000001109,0302000N0AAABAB,Fluticasone propionate 50microgram inhalation powder blisters
vmp,36059311000001100,0302000N0AAACAC,Fluticasone propionate 100microgram inhalation powder blisters with device
vmp,36059211000001108,0302000N0AAADAD,Fluticasone propionate 100microgram inhalation powder blisters
vmp,36059411000001107,0302000N0AAAEAE,Fluticasone propionate 250microgram inhalation powder blisters with device
vmp,36059511000001106,0302000N0AAAFAF,Fluticasone propionate 250microgram inhalation powder blisters
vmp,36059111000001102,0302000N0AAAGAG,Fluticasone 25micrograms/dose inhaler
vmp,36059711000001101,0302000N0AAAPAP,Fluticasone propionate 500microgram inhalation powder blisters with device
vmp,36059611000001105,0302000N0AAAQAQ,Fluticasone propionate 500microgram inhalation powder blisters
vmp,320602002,0302000N0AAARAR,Fluticasone propionate 50micrograms/dose dry powder inhaler
vmp,320603007,0302000N0AAASAS,Fluticasone propionate 100micrograms/dose dry powder inhaler
vmp,36565411000001101,0302000N0AAATAT,Fluticasone propionate 250micrograms/dose dry powder inhaler
vmp,320605000,0302000N0AAAUAU,Fluticasone propionate 500micrograms/dose dry powder inhaler
vmp,320610001,0302000N0AAAVAV,Fluticasone 500micrograms/2ml nebuliser liquid unit dose vials
vmp,320611002,0302000N0AAAWAW,Fluticasone 2mg/2ml nebuliser liquid unit dose vials
vmp,320277000,0302000N0AAAXAX,Fluticasone propionate 100micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler
vmp,320279002,0302000N0AAAYAY,Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler
